airport,side,period,hour_group,hours,avg_ops_per_hour,p90_ops_per_hour,p95_ops_per_hour,max_ops_per_hour,share_above_28,share_above_34,scheduled_ops,operated_ops,cancelled_ops,delay15_ops,nas_delay_minutes,cancel_rate,delay15_rate,nas_delay_per_scheduled_op
RSW,dep,early_interim,Other hours,98,0.2857142857142857,1.0,3.0,3,0.0,0.0,28,28.0,0.0,0.0,49.0,0.0,0.0,1.75
RSW,dep,late_interim,Facilitated hours,221,4.339366515837104,8.0,8.0,10,0.0,0.0,959,952.0,7.0,204.0,4647.0,0.0072992700729927005,0.21428571428571427,4.845672575599583
RSW,dep,late_interim,Other hours,91,0.2087912087912088,1.0,1.0,3,0.0,0.0,19,18.0,1.0,0.0,0.0,0.05263157894736842,0.0,0.0
RSW,dep,reference,Facilitated hours,476,7.8844537815126055,12.0,14.0,19,0.0,0.0,3753,3698.0,55.0,809.0,15513.0,0.01465494271249667,0.21876690102758248,4.133493205435651
RSW,dep,reference,Other hours,196,0.5051020408163265,2.5,3.25,6,0.0,0.0,99,99.0,0.0,8.0,65.0,0.0,0.08080808080808081,0.6565656565656566
RSW,dep,stress,Facilitated hours,595,5.862184873949579,10.0,11.0,14,0.0,0.0,3488,3468.0,20.0,629.0,18317.0,0.005733944954128441,0.18137254901960784,5.251433486238532
RSW,dep,stress,Other hours,245,0.44081632653061226,2.0,3.0,5,0.0,0.0,108,108.0,0.0,2.0,0.0,0.0,0.018518518518518517,0.0
SAN,arr,early_interim,Facilitated hours,238,15.142857142857142,22.0,23.0,24,0.0,0.0,3604,3598.0,6.0,752.0,7415.0,0.001664816870144284,0.20900500277932185,2.057436182019978
SAN,arr,early_interim,Other hours,98,2.489795918367347,13.0,19.0,20,0.0,0.0,244,241.0,3.0,59.0,167.0,0.012295081967213115,0.24481327800829875,0.6844262295081968
SAN,arr,late_interim,Facilitated hours,221,15.610859728506787,22.0,22.0,24,0.0,0.0,3450,3421.0,29.0,933.0,11945.0,0.008405797101449276,0.2727272727272727,3.46231884057971
SAN,arr,late_interim,Other hours,91,2.318681318681319,14.0,16.0,18,0.0,0.0,211,208.0,3.0,88.0,597.0,0.014218009478672985,0.4230769230769231,2.829383886255924
SAN,arr,reference,Facilitated hours,476,14.600840336134453,20.0,23.0,31,0.018907563025210083,0.0,6950,6906.0,44.0,1549.0,24490.0,0.006330935251798561,0.2242977121343759,3.5237410071942445
SAN,arr,reference,Other hours,196,2.377551020408163,11.0,18.0,19,0.0,0.0,466,462.0,4.0,104.0,713.0,0.008583690987124463,0.22510822510822512,1.5300429184549356
SAN,arr,stress,Facilitated hours,595,14.885714285714286,21.0,23.0,30,0.005042016806722689,0.0,8857,8812.0,45.0,1895.0,19703.0,0.00508072710850175,0.21504766227871086,2.224568138195777
SAN,arr,stress,Other hours,245,2.3551020408163263,9.599999999999994,15.799999999999983,20,0.0,0.0,577,572.0,5.0,130.0,1411.0,0.008665511265164644,0.22727272727272727,2.4454072790294625
SAN,dep,early_interim,Facilitated hours,238,16.16386554621849,22.30000000000001,26.0,28,0.0,0.0,3847,3836.0,11.0,739.0,11576.0,0.0028593709383935534,0.19264859228362877,3.009097998440343
SAN,dep,early_interim,Other hours,98,0.01020408163265306,0.0,0.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0
SAN,dep,late_interim,Facilitated hours,221,16.570135746606336,23.0,26.0,28,0.0,0.0,3662,3631.0,31.0,986.0,15443.0,0.008465319497542327,0.27155053704213716,4.2170944838885855
SAN,dep,late_interim,Other hours,91,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SAN,dep,reference,Facilitated hours,476,15.584033613445378,22.0,24.0,28,0.0,0.0,7418,7368.0,50.0,1450.0,22540.0,0.0067403612833647885,0.1967969598262758,3.0385548665408466
SAN,dep,reference,Other hours,196,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SAN,dep,stress,Facilitated hours,595,15.853781512605043,22.600000000000023,25.299999999999955,27,0.0,0.0,9433,9377.0,56.0,1823.0,31777.0,0.005936605533764444,0.19441185880345527,3.368705607972013
SAN,dep,stress,Other hours,245,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SAT,arr,early_interim,Facilitated hours,238,6.235294117647059,11.0,13.0,15,0.0,0.0,1484,1475.0,9.0,347.0,4033.0,0.006064690026954178,0.2352542372881356,2.717654986522911
SAT,arr,early_interim,Other hours,98,2.204081632653061,10.0,10.0,11,0.0,0.0,216,212.0,4.0,78.0,781.0,0.018518518518518517,0.36792452830188677,3.615740740740741
SAT,arr,late_interim,Facilitated hours,221,6.036199095022624,10.0,11.0,15,0.0,0.0,1334,1318.0,16.0,420.0,4394.0,0.01199400299850075,0.3186646433990895,3.2938530734632683
SAT,arr,late_interim,Other hours,91,2.67032967032967,10.0,12.0,12,0.0,0.0,243,235.0,8.0,102.0,790.0,0.03292181069958848,0.4340425531914894,3.251028806584362
SAT,arr,reference,Facilitated hours,476,5.892857142857143,10.0,12.0,13,0.0,0.0,2805,2789.0,16.0,607.0,6513.0,0.00570409982174688,0.21764073144496235,2.3219251336898394
SAT,arr,reference,Other hours,196,2.5408163265306123,8.0,11.0,13,0.0,0.0,498,491.0,7.0,134.0,1019.0,0.014056224899598393,0.2729124236252546,2.0461847389558234
SAT,arr,stress,Facilitated hours,595,6.20672268907563,10.0,11.0,14,0.0,0.0,3693,3657.0,36.0,805.0,8567.0,0.00974817221770918,0.22012578616352202,2.3197942052531815
SAT,arr,stress,Other hours,245,2.1551020408163266,8.599999999999994,10.0,11,0.0,0.0,528,522.0,6.0,147.0,838.0,0.011363636363636364,0.28160919540229884,1.5871212121212122
SAT,dep,early_interim,Facilitated hours,238,6.592436974789916,10.0,13.149999999999977,16,0.0,0.0,1569,1553.0,16.0,372.0,6815.0,0.010197578075207138,0.23953638119768192,4.34353091140854
SAT,dep,early_interim,Other hours,98,1.3265306122448979,7.0,12.0,12,0.0,0.0,130,128.0,2.0,21.0,234.0,0.015384615384615385,0.1640625,1.8
SAT,dep,late_interim,Facilitated hours,221,6.493212669683258,11.0,13.0,16,0.0,0.0,1435,1416.0,19.0,413.0,8398.0,0.0132404181184669,0.2916666666666667,5.852264808362369
SAT,dep,late_interim,Other hours,91,1.5604395604395604,11.0,12.0,13,0.0,0.0,142,137.0,5.0,15.0,171.0,0.035211267605633804,0.10948905109489052,1.204225352112676
SAT,dep,reference,Facilitated hours,476,6.342436974789916,11.0,12.0,14,0.0,0.0,3019,2997.0,22.0,550.0,6628.0,0.00728718118582312,0.18351685018351685,2.1954289499834383
SAT,dep,reference,Other hours,196,1.4591836734693877,9.0,11.0,13,0.0,0.0,286,282.0,4.0,13.0,204.0,0.013986013986013986,0.04609929078014184,0.7132867132867133
SAT,dep,stress,Facilitated hours,595,6.568067226890756,11.0,12.0,15,0.0,0.0,3908,3860.0,48.0,747.0,11673.0,0.012282497441146366,0.19352331606217615,2.986949846468782
SAT,dep,stress,Other hours,245,1.273469387755102,6.0,11.0,13,0.0,0.0,312,308.0,4.0,14.0,408.0,0.01282051282051282,0.045454545454545456,1.3076923076923077
SEA,arr,early_interim,Facilitated hours,238,27.718487394957982,41.0,50.0,52,0.5,0.23109243697478993,6597,6567.0,30.0,1335.0,14494.0,0.004547521600727604,0.20328917313841938,2.1970592693648627
SEA,arr,early_interim,Other hours,98,3.142857142857143,13.0,16.0,17,0.0,0.0,308,301.0,7.0,92.0,370.0,0.022727272727272728,0.30564784053156147,1.2012987012987013
SEA,arr,late_interim,Facilitated hours,221,28.800904977375566,42.0,50.0,53,0.5113122171945701,0.3212669683257919,6365,6316.0,49.0,1715.0,25559.0,0.007698350353495679,0.27153261557948066,4.015553809897879
SEA,arr,late_interim,Other hours,91,3.7472527472527473,13.0,14.5,17,0.0,0.0,341,338.0,3.0,110.0,724.0,0.008797653958944282,0.3254437869822485,2.12316715542522
SEA,arr,reference,Facilitated hours,476,23.05252100840336,35.0,39.0,44,0.25,0.10294117647058823,10973,10918.0,55.0,1892.0,19488.0,0.005012302925362253,0.17329181168712218,1.775995625626538
SEA,arr,reference,Other hours,196,3.2857142857142856,9.0,14.0,15,0.0,0.0,644,641.0,3.0,136.0,991.0,0.004658385093167702,0.2121684867394696,1.5388198757763976
SEA,arr,stress,Facilitated hours,595,24.961344537815126,38.0,43.0,50,0.37815126050420167,0.2,14852,14805.0,47.0,2807.0,32445.0,0.0031645569620253164,0.1895981087470449,2.184554268785349
SEA,arr,stress,Other hours,245,3.216326530612245,10.0,14.0,17,0.0,0.0,788,785.0,3.0,176.0,736.0,0.0038071065989847717,0.22420382165605096,0.934010152284264
SEA,dep,early_interim,Facilitated hours,238,27.126050420168067,36.30000000000001,46.14999999999998,49,0.46218487394957986,0.21428571428571427,6456,6430.0,26.0,1278.0,22275.0,0.0040272614622057,0.19875583203732503,3.450278810408922
SEA,dep,early_interim,Other hours,98,4.6020408163265305,23.0,24.0,26,0.0,0.0,451,451.0,0.0,75.0,883.0,0.0,0.1662971175166297,1.957871396895787
SEA,dep,late_interim,Facilitated hours,221,28.20361990950226,39.0,45.0,49,0.4841628959276018,0.2986425339366516,6233,6195.0,38.0,1689.0,21293.0,0.0060965827049574844,0.27263922518159805,3.4161719878068344
SEA,dep,late_interim,Other hours,91,5.21978021978022,24.0,26.5,28,0.0,0.0,475,472.0,3.0,129.0,1562.0,0.00631578947368421,0.2733050847457627,3.288421052631579
SEA,dep,reference,Facilitated hours,476,22.97689075630252,33.0,36.0,41,0.28781512605042014,0.07563025210084033,10937,10905.0,32.0,2056.0,22659.0,0.0029258480387674866,0.18853736817973407,2.071774709701015
SEA,dep,reference,Other hours,196,3.4744897959183674,15.0,16.0,18,0.0,0.0,681,678.0,3.0,98.0,822.0,0.004405286343612335,0.14454277286135694,1.2070484581497798
SEA,dep,stress,Facilitated hours,595,24.8218487394958,34.0,39.0,49,0.4117647058823529,0.0957983193277311,14769,14741.0,28.0,2688.0,48001.0,0.001895862956192024,0.18234855165863917,3.250118491434762
SEA,dep,stress,Other hours,245,3.5551020408163265,15.0,17.0,23,0.0,0.0,871,863.0,8.0,142.0,1438.0,0.009184845005740528,0.1645422943221321,1.6509758897818598
SFO,arr,early_interim,Facilitated hours,238,22.3781512605042,35.30000000000001,38.0,45,0.3319327731092437,0.11764705882352941,5326,5302.0,24.0,1142.0,15117.0,0.004506196019526849,0.2153904187099208,2.838340217799474
SFO,arr,early_interim,Other hours,98,4.438775510204081,19.299999999999997,27.0,28,0.0,0.0,435,433.0,2.0,133.0,1139.0,0.004597701149425287,0.3071593533487298,2.618390804597701
SFO,arr,late_interim,Facilitated hours,221,22.809954751131222,38.0,40.0,50,0.3257918552036199,0.13574660633484162,5041,5018.0,23.0,1132.0,19341.0,0.004562586788335648,0.2255878836189717,3.8367387423130332
SFO,arr,late_interim,Other hours,91,4.318681318681318,20.0,23.0,24,0.0,0.0,393,388.0,5.0,144.0,1171.0,0.01272264631043257,0.3711340206185567,2.9796437659033077
SFO,arr,reference,Facilitated hours,476,21.485294117647058,36.0,38.0,48,0.28361344537815125,0.14915966386554622,10227,10178.0,49.0,1967.0,54217.0,0.004791238877481177,0.19325997248968363,5.301359147355041
SFO,arr,reference,Other hours,196,4.3979591836734695,18.5,23.0,26,0.0,0.0,862,856.0,6.0,211.0,3600.0,0.0069605568445475635,0.24649532710280375,4.176334106728539
SFO,arr,stress,Facilitated hours,595,22.56638655462185,38.0,40.0,44,0.2991596638655462,0.17478991596638654,13427,13379.0,48.0,2733.0,48273.0,0.003574886422879273,0.20427535690260856,3.595218589409399
SFO,arr,stress,Other hours,245,4.371428571428571,17.0,24.0,28,0.0,0.0,1071,1063.0,8.0,298.0,2759.0,0.007469654528478058,0.28033866415804326,2.5760971055088704
SFO,dep,early_interim,Facilitated hours,238,22.403361344537814,33.30000000000001,38.0,40,0.20588235294117646,0.09243697478991597,5332,5312.0,20.0,949.0,17990.0,0.0037509377344336083,0.17865210843373494,3.373968492123031
SFO,dep,early_interim,Other hours,98,4.469387755102041,19.0,20.0,21,0.0,0.0,438,434.0,4.0,73.0,512.0,0.0091324200913242,0.16820276497695852,1.1689497716894977
SFO,dep,late_interim,Facilitated hours,221,22.67420814479638,35.0,38.0,44,0.25339366515837103,0.11312217194570136,5011,4994.0,17.0,922.0,15117.0,0.003392536419876272,0.18462154585502602,3.0167631211335064
SFO,dep,late_interim,Other hours,91,4.670329670329671,18.0,20.0,22,0.0,0.0,425,421.0,4.0,83.0,713.0,0.009411764705882352,0.19714964370546317,1.6776470588235295
SFO,dep,reference,Facilitated hours,476,21.468487394957982,32.0,36.0,42,0.27521008403361347,0.07142857142857142,10219,10186.0,33.0,1586.0,22868.0,0.0032292787944025836,0.15570390732377773,2.2377923475878267
SFO,dep,reference,Other hours,196,4.403061224489796,17.0,18.0,20,0.0,0.0,863,857.0,6.0,108.0,912.0,0.006952491309385863,0.12602100350058343,1.0567786790266511
SFO,dep,stress,Facilitated hours,595,22.625210084033615,37.0,39.0,42,0.30084033613445377,0.14789915966386555,13462,13419.0,43.0,2196.0,56566.0,0.0031941761996731543,0.1636485580147552,4.2019016490863175
SFO,dep,stress,Other hours,245,4.244897959183674,16.0,17.0,18,0.0,0.0,1040,1035.0,5.0,149.0,1060.0,0.004807692307692308,0.14396135265700483,1.0192307692307692
SJC,arr,early_interim,Facilitated hours,238,7.390756302521009,10.0,11.0,17,0.0,0.0,1759,1757.0,2.0,312.0,1089.0,0.0011370096645821489,0.1775754126351736,0.6191017623649802
SJC,arr,early_interim,Other hours,98,0.45918367346938777,3.0,3.1499999999999915,4,0.0,0.0,45,45.0,0.0,8.0,100.0,0.0,0.17777777777777778,2.2222222222222223
SJC,arr,late_interim,Facilitated hours,221,7.723981900452489,11.0,13.0,21,0.0,0.0,1707,1695.0,12.0,393.0,2139.0,0.007029876977152899,0.23185840707964603,1.2530755711775043
SJC,arr,late_interim,Other hours,91,0.38461538461538464,2.0,3.0,4,0.0,0.0,35,34.0,1.0,10.0,270.0,0.02857142857142857,0.29411764705882354,7.714285714285714
SJC,arr,reference,Facilitated hours,476,7.42436974789916,11.0,14.0,18,0.0,0.0,3534,3525.0,9.0,489.0,2835.0,0.0025466893039049238,0.13872340425531915,0.8022071307300509
SJC,arr,reference,Other hours,196,0.1326530612244898,1.0,1.0,2,0.0,0.0,26,25.0,1.0,2.0,0.0,0.038461538461538464,0.08,0.0
SJC,arr,stress,Facilitated hours,595,7.5361344537815125,11.0,12.0,18,0.0,0.0,4484,4466.0,18.0,797.0,3304.0,0.004014272970561998,0.17845947156291983,0.7368421052631579
SJC,arr,stress,Other hours,245,0.23265306122448978,1.0,1.0,4,0.0,0.0,57,57.0,0.0,12.0,126.0,0.0,0.21052631578947367,2.210526315789474
SJC,dep,early_interim,Facilitated hours,238,7.512605042016807,11.0,13.0,16,0.0,0.0,1788,1785.0,3.0,305.0,4121.0,0.0016778523489932886,0.17086834733893558,2.3048098434004474
SJC,dep,early_interim,Other hours,98,0.16326530612244897,1.0,1.0,1,0.0,0.0,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0
SJC,dep,late_interim,Facilitated hours,221,7.787330316742081,12.0,15.0,18,0.0,0.0,1721,1710.0,11.0,369.0,4417.0,0.006391632771644393,0.21578947368421053,2.5665310865775712
SJC,dep,late_interim,Other hours,91,0.23076923076923078,1.0,1.0,2,0.0,0.0,21,20.0,1.0,3.0,0.0,0.047619047619047616,0.15,0.0
SJC,dep,reference,Facilitated hours,476,7.428571428571429,12.0,13.0,16,0.0,0.0,3536,3523.0,13.0,474.0,5069.0,0.003676470588235294,0.1345444223673006,1.4335407239819005
SJC,dep,reference,Other hours,196,0.14285714285714285,1.0,1.0,1,0.0,0.0,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0
SJC,dep,stress,Facilitated hours,595,7.569747899159664,12.0,13.0,16,0.0,0.0,4504,4491.0,13.0,679.0,9389.0,0.002886323268206039,0.1511912714317524,2.0845914742451153
SJC,dep,stress,Other hours,245,0.1510204081632653,1.0,1.0,1,0.0,0.0,37,37.0,0.0,3.0,23.0,0.0,0.08108108108108109,0.6216216216216216
SJU,arr,early_interim,Facilitated hours,238,4.773109243697479,9.0,9.0,10,0.0,0.0,1136,1130.0,6.0,235.0,3563.0,0.00528169014084507,0.2079646017699115,3.136443661971831
SJU,arr,early_interim,Other hours,98,2.7653061224489797,9.299999999999997,11.0,13,0.0,0.0,271,271.0,0.0,93.0,1957.0,0.0,0.34317343173431736,7.22140221402214
SJU,arr,late_interim,Facilitated hours,221,4.6923076923076925,8.0,9.0,10,0.0,0.0,1037,1036.0,1.0,225.0,3378.0,0.0009643201542912247,0.2171814671814672,3.257473481195757
SJU,arr,late_interim,Other hours,91,3.2747252747252746,10.0,11.5,13,0.0,0.0,298,296.0,2.0,103.0,1115.0,0.006711409395973154,0.34797297297297297,3.7416107382550337
SJU,arr,reference,Facilitated hours,476,5.186974789915967,10.0,11.0,16,0.0,0.0,2469,2462.0,7.0,558.0,10188.0,0.0028351559335763467,0.22664500406173843,4.12636695018226
SJU,arr,reference,Other hours,196,3.270408163265306,10.0,11.0,13,0.0,0.0,641,638.0,3.0,184.0,2811.0,0.0046801872074883,0.2884012539184953,4.385335413416537
SJU,arr,stress,Facilitated hours,595,4.825210084033613,8.0,9.0,11,0.0,0.0,2871,2865.0,6.0,560.0,7994.0,0.0020898641588296763,0.19546247818499127,2.784395680947405
SJU,arr,stress,Other hours,245,2.5142857142857142,7.0,9.0,13,0.0,0.0,616,613.0,3.0,195.0,2863.0,0.00487012987012987,0.3181076672104405,4.6477272727272725
SJU,dep,early_interim,Facilitated hours,238,5.331932773109243,10.0,10.0,12,0.0,0.0,1269,1265.0,4.0,231.0,2819.0,0.0031520882584712374,0.1826086956521739,2.2214342001576046
SJU,dep,early_interim,Other hours,98,1.4081632653061225,3.0,4.0,4,0.0,0.0,138,138.0,0.0,23.0,211.0,0.0,0.16666666666666666,1.5289855072463767
SJU,dep,late_interim,Facilitated hours,221,5.380090497737557,9.0,10.0,11,0.0,0.0,1189,1182.0,7.0,193.0,2151.0,0.005887300252312868,0.16328257191201354,1.8090832632464255
SJU,dep,late_interim,Other hours,91,1.5164835164835164,3.0,3.0,5,0.0,0.0,138,138.0,0.0,21.0,68.0,0.0,0.15217391304347827,0.4927536231884058
SJU,dep,reference,Facilitated hours,476,5.527310924369748,10.0,11.0,15,0.0,0.0,2631,2619.0,12.0,553.0,5659.0,0.004561003420752566,0.21114929362352042,2.1508931965032305
SJU,dep,reference,Other hours,196,2.454081632653061,7.0,8.0,9,0.0,0.0,481,479.0,2.0,64.0,718.0,0.004158004158004158,0.1336116910229645,1.4927234927234927
SJU,dep,stress,Facilitated hours,595,5.146218487394958,9.0,10.0,14,0.0,0.0,3062,3053.0,9.0,561.0,6045.0,0.002939255388634879,0.18375368490009827,1.974199869366427
SJU,dep,stress,Other hours,245,1.7346938775510203,3.5999999999999943,5.0,7,0.0,0.0,425,423.0,2.0,68.0,961.0,0.004705882352941176,0.1607565011820331,2.2611764705882353
SLC,arr,early_interim,Facilitated hours,238,18.30672268907563,28.0,35.0,41,0.07983193277310924,0.0546218487394958,4357,4350.0,7.0,579.0,4822.0,0.001606610052788616,0.13310344827586207,1.1067248106495295
SLC,arr,early_interim,Other hours,98,1.510204081632653,5.0,5.0,8,0.0,0.0,148,148.0,0.0,47.0,759.0,0.0,0.31756756756756754,5.128378378378378
SLC,arr,late_interim,Facilitated hours,221,18.669683257918553,29.0,33.0,39,0.13574660633484162,0.04524886877828054,4126,4114.0,12.0,661.0,5389.0,0.00290838584585555,0.16067087992221682,1.3061076102762967
SLC,arr,late_interim,Other hours,91,1.6813186813186813,5.0,6.0,8,0.0,0.0,153,150.0,3.0,54.0,63.0,0.0196078431372549,0.36,0.4117647058823529
SLC,arr,reference,Facilitated hours,476,18.506302521008404,34.0,37.0,42,0.19117647058823528,0.07983193277310924,8809,8793.0,16.0,1150.0,9087.0,0.0018163242138721763,0.13078585238257706,1.0315586332160291
SLC,arr,reference,Other hours,196,1.846938775510204,6.0,6.0,9,0.0,0.0,362,360.0,2.0,91.0,560.0,0.0055248618784530384,0.25277777777777777,1.5469613259668509
SLC,arr,stress,Facilitated hours,595,18.02016806722689,30.0,32.0,42,0.1361344537815126,0.025210084033613446,10722,10706.0,16.0,1447.0,10837.0,0.0014922589069203507,0.13515785540818231,1.0107256108934901
SLC,arr,stress,Other hours,245,1.579591836734694,5.0,6.0,8,0.0,0.0,387,382.0,5.0,112.0,480.0,0.012919896640826873,0.2931937172774869,1.2403100775193798
SLC,dep,early_interim,Facilitated hours,238,17.747899159663866,31.0,34.0,37,0.15966386554621848,0.04201680672268908,4224,4216.0,8.0,612.0,10855.0,0.001893939393939394,0.14516129032258066,2.569839015151515
SLC,dep,early_interim,Other hours,98,2.86734693877551,17.0,19.0,19,0.0,0.0,281,280.0,1.0,22.0,257.0,0.0035587188612099642,0.07857142857142857,0.9145907473309609
SLC,dep,late_interim,Facilitated hours,221,18.1131221719457,31.0,33.0,39,0.17194570135746606,0.04072398190045249,4003,3993.0,10.0,693.0,10269.0,0.002498126405196103,0.17355371900826447,2.565326005495878
SLC,dep,late_interim,Other hours,91,3.1758241758241756,17.0,18.0,20,0.0,0.0,289,287.0,2.0,42.0,310.0,0.006920415224913495,0.14634146341463414,1.0726643598615917
SLC,dep,reference,Facilitated hours,476,17.79201680672269,37.0,48.0,54,0.1869747899159664,0.11764705882352941,8469,8454.0,15.0,1154.0,15596.0,0.001771165426850868,0.1365034303288384,1.841539733144409
SLC,dep,reference,Other hours,196,3.607142857142857,20.0,21.0,22,0.0,0.0,707,703.0,4.0,88.0,1413.0,0.005657708628005658,0.1251778093883357,1.9985855728429986
SLC,dep,stress,Facilitated hours,595,17.492436974789914,32.0,37.0,51,0.15630252100840336,0.08571428571428572,10408,10387.0,21.0,1517.0,28132.0,0.0020176787086856264,0.1460479445460672,2.702920830130669
SLC,dep,stress,Other hours,245,2.8612244897959185,15.0,16.0,19,0.0,0.0,701,699.0,2.0,92.0,1224.0,0.0028530670470756064,0.13161659513590845,1.746077032810271
SMF,arr,early_interim,Facilitated hours,238,9.222689075630251,13.0,14.0,18,0.0,0.0,2195,2190.0,5.0,394.0,1978.0,0.002277904328018223,0.17990867579908676,0.9011389521640091
SMF,arr,early_interim,Other hours,98,1.5918367346938775,9.0,12.0,12,0.0,0.0,156,153.0,3.0,53.0,146.0,0.019230769230769232,0.3464052287581699,0.9358974358974359
SMF,arr,late_interim,Facilitated hours,221,9.502262443438914,14.0,16.0,20,0.0,0.0,2100,2092.0,8.0,498.0,3255.0,0.0038095238095238095,0.23804971319311663,1.55
SMF,arr,late_interim,Other hours,91,1.967032967032967,10.0,11.0,12,0.0,0.0,179,177.0,2.0,71.0,350.0,0.0111731843575419,0.4011299435028249,1.9553072625698324
SMF,arr,reference,Facilitated hours,476,8.77310924369748,13.0,14.0,20,0.0,0.0,4176,4162.0,14.0,644.0,3563.0,0.003352490421455939,0.15473330129745314,0.8532088122605364
SMF,arr,reference,Other hours,196,1.816326530612245,9.0,10.0,12,0.0,0.0,356,355.0,1.0,87.0,630.0,0.0028089887640449437,0.24507042253521127,1.7696629213483146
SMF,arr,stress,Facilitated hours,595,9.236974789915966,13.0,15.0,20,0.0,0.0,5496,5482.0,14.0,948.0,5435.0,0.002547307132459971,0.1729295877417001,0.988901018922853
SMF,arr,stress,Other hours,245,1.3755102040816327,8.0,9.799999999999983,11,0.0,0.0,337,335.0,2.0,109.0,571.0,0.005934718100890208,0.3253731343283582,1.6943620178041543
SMF,dep,early_interim,Facilitated hours,238,8.920168067226891,13.0,13.299999999999955,17,0.0,0.0,2123,2117.0,6.0,385.0,5105.0,0.002826189354686764,0.18186112423240436,2.404616109279322
SMF,dep,early_interim,Other hours,98,2.326530612244898,8.299999999999997,13.0,13,0.0,0.0,228,226.0,2.0,29.0,338.0,0.008771929824561403,0.12831858407079647,1.4824561403508771
SMF,dep,late_interim,Facilitated hours,221,9.266968325791856,14.0,17.0,18,0.0,0.0,2048,2041.0,7.0,499.0,4962.0,0.00341796875,0.24448799608035277,2.4228515625
SMF,dep,late_interim,Other hours,91,2.5164835164835164,9.0,11.0,13,0.0,0.0,229,226.0,3.0,31.0,340.0,0.013100436681222707,0.13716814159292035,1.48471615720524
SMF,dep,reference,Facilitated hours,476,8.869747899159664,13.0,15.0,20,0.0,0.0,4222,4208.0,14.0,644.0,5809.0,0.0033159639981051635,0.15304182509505704,1.3758882046423495
SMF,dep,reference,Other hours,196,1.5765306122448979,6.0,7.25,13,0.0,0.0,309,307.0,2.0,28.0,105.0,0.006472491909385114,0.09120521172638436,0.33980582524271846
SMF,dep,stress,Facilitated hours,595,8.872268907563026,12.0,14.0,17,0.0,0.0,5279,5261.0,18.0,894.0,9944.0,0.0034097366925554084,0.1699296711651777,1.88369009282061
SMF,dep,stress,Other hours,245,2.2653061224489797,8.0,13.0,14,0.0,0.0,555,553.0,2.0,59.0,446.0,0.0036036036036036037,0.10669077757685352,0.8036036036036036
SNA,arr,early_interim,Facilitated hours,238,7.483193277310924,11.0,12.0,13,0.0,0.0,1781,1775.0,6.0,326.0,2005.0,0.003368893879842785,0.18366197183098593,1.1257720381807974
SNA,arr,early_interim,Other hours,98,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,arr,late_interim,Facilitated hours,221,7.642533936651584,12.0,13.0,16,0.0,0.0,1689,1672.0,17.0,406.0,4350.0,0.010065127294256957,0.24282296650717702,2.575488454706927
SNA,arr,late_interim,Other hours,91,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,arr,reference,Facilitated hours,476,7.119747899159663,11.0,12.0,14,0.0,0.0,3389,3373.0,16.0,516.0,3976.0,0.00472115668338743,0.15297954343314557,1.1732074358217763
SNA,arr,reference,Other hours,196,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,arr,stress,Facilitated hours,595,7.346218487394958,11.0,12.0,14,0.0,0.0,4371,4341.0,30.0,711.0,5586.0,0.0068634179821551134,0.16378714581893572,1.277968428277282
SNA,arr,stress,Other hours,245,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,dep,early_interim,Facilitated hours,238,7.483193277310924,11.0,12.0,13,0.0,0.0,1781,1776.0,5.0,344.0,7813.0,0.002807411566535654,0.19369369369369369,4.386861313868613
SNA,dep,early_interim,Other hours,98,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,dep,late_interim,Facilitated hours,221,7.642533936651584,11.0,12.0,14,0.0,0.0,1689,1667.0,22.0,393.0,6285.0,0.013025458851391355,0.235752849430114,3.7211367673179394
SNA,dep,late_interim,Other hours,91,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,dep,reference,Facilitated hours,476,7.119747899159663,11.0,11.0,13,0.0,0.0,3389,3369.0,20.0,516.0,6194.0,0.005901445854234287,0.15316117542297417,1.827677781056359
SNA,dep,reference,Other hours,196,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
SNA,dep,stress,Facilitated hours,595,7.346218487394958,12.0,13.0,14,0.0,0.0,4371,4337.0,34.0,799.0,18569.0,0.007778540379775795,0.184228729536546,4.24822695035461
SNA,dep,stress,Other hours,245,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
