month,side,counterpart,carrier,carrier_group,departures_performed,seats,passengers,distance
10,dep,CLT,YX,Other carriers,59.0,4484.0,4102.0,529.0
10,dep,CMH,SY,Other carriers,1.0,186.0,44.0,463.0
10,dep,CMH,YX,Other carriers,182.0,13700.0,11805.0,463.0
10,dep,CMI,UA,United,1.0,234.0,196.0,745.0
10,dep,CRW,MX,Other carriers,9.0,1233.0,516.0,427.0
10,dep,CVG,9E,Other carriers,31.0,2356.0,1895.0,569.0
10,dep,CVG,ABX,Other carriers,23.0,0.0,0.0,569.0
10,dep,CVG,G4,Other carriers,9.0,1500.0,1230.0,569.0
10,dep,CVG,G7,Other carriers,118.0,5900.0,5463.0,569.0
10,dep,CVG,UA,United,1.0,364.0,161.0,569.0
10,dep,DCA,G7,Other carriers,244.0,12200.0,9889.0,199.0
10,dep,DCA,YX,Other carriers,45.0,3336.0,2413.0,199.0
10,dep,DEN,AC,Other carriers,1.0,70.0,49.0,1605.0
10,dep,DEN,UA,United,300.0,55828.0,49142.0,1605.0
10,dep,DFW,5X,Other carriers,14.0,0.0,0.0,1372.0
10,dep,DFW,AA,Other carriers,121.0,20949.0,18141.0,1372.0
10,dep,DFW,NK,Other carriers,30.0,5386.0,4763.0,1372.0
10,dep,DFW,UA,United,151.0,23967.0,20810.0,1372.0
10,dep,DSM,G4,Other carriers,9.0,1620.0,1288.0,1017.0
10,dep,DTW,36Q,Other carriers,1.0,0.0,0.0,488.0
10,dep,DTW,9E,Other carriers,1.0,76.0,74.0,488.0
10,dep,DTW,AC,Other carriers,1.0,70.0,56.0,488.0
10,dep,DTW,DL,Other carriers,150.0,17648.0,14691.0,488.0
10,dep,DTW,G7,Other carriers,1.0,50.0,47.0,488.0
10,dep,DTW,NK,Other carriers,48.0,8501.0,6207.0,488.0
10,dep,DTW,YX,Other carriers,146.0,11090.0,9701.0,488.0
10,dep,EUG,AS,Other carriers,1.0,178.0,133.0,2482.0
10,dep,EUG,G4,Other carriers,1.0,156.0,72.0,2482.0
10,dep,EWR,GCA,Other carriers,1.0,174.0,57.0,0.0
10,dep,EYW,UA,United,5.0,630.0,492.0,1196.0
10,dep,EYW,YX,Other carriers,25.0,1768.0,1613.0,1196.0
10,dep,FLL,B6,Other carriers,57.0,9222.0,7588.0,1065.0
10,dep,FLL,NK,Other carriers,108.0,22924.0,19275.0,1065.0
10,dep,FLL,UA,United,192.0,33887.0,28791.0,1065.0
10,dep,GRR,YX,Other carriers,82.0,6226.0,4971.0,605.0
10,dep,GSO,FX,Other carriers,18.0,0.0,0.0,445.0
10,dep,GSO,G7,Other carriers,67.0,3350.0,2868.0,445.0
10,dep,GSO,YX,Other carriers,14.0,1064.0,905.0,445.0
10,dep,GSP,DL,Other carriers,1.0,191.0,175.0,594.0
10,dep,GSP,G7,Other carriers,12.0,600.0,541.0,594.0
10,dep,GSP,YX,Other carriers,69.0,5244.0,4319.0,594.0
10,dep,HHH,YX,Other carriers,25.0,1900.0,1299.0,687.0
10,dep,HPN,DL,Other carriers,1.0,72.0,0.0,35.0
10,dep,HRL,37Q,Other carriers,1.0,160.0,123.0,1675.0
10,dep,HTO,TJ,Other carriers,1.0,8.0,2.0,102.0
10,dep,IAD,DL,Other carriers,2.0,144.0,124.0,212.0
10,dep,IAD,FX,Other carriers,62.0,0.0,0.0,212.0
10,dep,IAD,G7,Other carriers,31.0,1550.0,1363.0,212.0
10,dep,IAD,UA,United,126.0,20814.0,14772.0,212.0
10,dep,IAH,NK,Other carriers,26.0,5715.0,4631.0,1400.0
10,dep,IAH,UA,United,310.0,54842.0,48041.0,1400.0
10,dep,ILM,G7,Other carriers,49.0,2450.0,2135.0,488.0
10,dep,ILM,YX,Other carriers,12.0,912.0,600.0,488.0
10,dep,IND,DL,Other carriers,1.0,72.0,58.0,645.0
10,dep,IND,FX,Other carriers,53.0,0.0,0.0,645.0
10,dep,IND,NK,Other carriers,30.0,5280.0,4250.0,645.0
10,dep,IND,YX,Other carriers,154.0,11572.0,9940.0,645.0
10,dep,JAX,37Q,Other carriers,4.0,702.0,562.0,820.0
10,dep,JAX,UA,United,98.0,15422.0,13537.0,820.0
10,dep,JFK,5X,Other carriers,4.0,0.0,0.0,21.0
10,dep,JFK,B6,Other carriers,1.0,162.0,134.0,21.0
10,dep,LAF,UA,United,2.0,305.0,225.0,672.0
10,dep,LAS,NK,Other carriers,31.0,5456.0,4683.0,2227.0
10,dep,LAS,UA,United,218.0,37329.0,33093.0,2227.0
10,dep,LAX,AS,Other carriers,61.0,10579.0,9330.0,2454.0
10,dep,LAX,B6,Other carriers,79.0,12561.0,10487.0,2454.0
10,dep,LAX,FX,Other carriers,4.0,0.0,0.0,2454.0
10,dep,LAX,NK,Other carriers,28.0,4928.0,4480.0,2454.0
10,dep,LAX,SY,Other carriers,1.0,68.0,0.0,2454.0
10,dep,LAX,UA,United,311.0,69999.0,60421.0,2454.0
10,dep,LNK,ZW,Other carriers,1.0,50.0,37.0,1182.0
10,dep,LUK,SY,Other carriers,1.0,186.0,36.0,555.0
10,dep,MCI,UA,United,3.0,537.0,302.0,1092.0
10,dep,MCI,YX,Other carriers,54.0,4104.0,3604.0,1092.0
10,dep,MCO,B6,Other carriers,96.0,15098.0,13492.0,937.0
10,dep,MCO,M6,Other carriers,22.0,0.0,0.0,937.0
10,dep,MCO,NK,Other carriers,118.0,22344.0,19530.0,937.0
10,dep,MCO,UA,United,322.0,56766.0,49852.0,937.0
10,dep,MDW,F9,Other carriers,10.0,1860.0,1357.0,711.0
10,dep,MEM,FX,Other carriers,122.0,0.0,0.0,946.0
10,dep,MEM,YX,Other carriers,57.0,4332.0,3403.0,946.0
10,dep,MIA,AA,Other carriers,112.0,19220.0,17072.0,1085.0
10,dep,MIA,DL,Other carriers,1.0,72.0,0.0,1085.0
10,dep,MIA,NK,Other carriers,31.0,5456.0,4729.0,1085.0
10,dep,MIA,UA,United,162.0,28036.0,23890.0,1085.0
10,dep,MKE,YX,Other carriers,82.0,6232.0,5034.0,725.0
10,dep,MSN,UA,United,31.0,4265.0,2996.0,799.0
10,dep,MSP,1EQ,Other carriers,1.0,68.0,51.0,1008.0
10,dep,MSP,DL,Other carriers,118.0,13073.0,10980.0,1008.0
10,dep,MSP,SY,Other carriers,22.0,3974.0,3101.0,1008.0
10,dep,MSP,UA,United,74.0,10490.0,8287.0,1008.0
10,dep,MSP,YX,Other carriers,10.0,760.0,624.0,1008.0
10,dep,MSY,DL,Other carriers,1.0,72.0,0.0,1167.0
10,dep,MSY,NK,Other carriers,15.0,2640.0,2179.0,1167.0
10,dep,MSY,UA,United,94.0,13541.0,11572.0,1167.0
10,dep,MSY,YX,Other carriers,4.0,304.0,266.0,1167.0
10,dep,MYR,NK,Other carriers,33.0,5808.0,4062.0,550.0
10,dep,MYR,UA,United,7.0,935.0,737.0,550.0
10,dep,MYR,YX,Other carriers,50.0,3800.0,3358.0,550.0
10,dep,OAK,FX,Other carriers,18.0,0.0,0.0,2555.0
10,dep,ONT,AS,Other carriers,1.0,159.0,132.0,2409.0
10,dep,ONT,FX,Other carriers,14.0,0.0,0.0,2409.0
10,dep,ONT,UA,United,1.0,166.0,142.0,2409.0
10,dep,OPF,36Q,Other carriers,1.0,0.0,0.0,1078.0
10,dep,ORD,AA,Other carriers,61.0,10492.0,8783.0,719.0
10,dep,ORD,MQ,Other carriers,62.0,4228.0,3991.0,719.0
10,dep,ORD,UA,United,382.0,69820.0,63297.0,719.0
10,dep,ORF,G7,Other carriers,48.0,2400.0,2092.0,284.0
10,dep,ORF,UA,United,31.0,4239.0,2271.0,284.0
10,dep,ORF,YX,Other carriers,37.0,2806.0,2408.0,284.0
10,dep,PBI,B6,Other carriers,36.0,5832.0,5011.0,1024.0
10,dep,PBI,UA,United,196.0,33443.0,28878.0,1024.0
10,dep,PDX,AS,Other carriers,31.0,5480.0,4628.0,2434.0
10,dep,PDX,UA,United,56.0,9426.0,6336.0,2434.0
10,dep,PHL,5X,Other carriers,17.0,0.0,0.0,80.0
10,dep,PHL,AA,Other carriers,1.0,128.0,107.0,80.0
10,dep,PHL,DL,Other carriers,3.0,216.0,0.0,80.0
10,dep,PHL,FX,Other carriers,1.0,0.0,0.0,80.0
10,dep,PHX,AA,Other carriers,77.0,14054.0,13021.0,2133.0
10,dep,PHX,SY,Other carriers,1.0,68.0,27.0,2133.0
10,dep,PHX,UA,United,130.0,21903.0,19804.0,2133.0
10,dep,PIT,DL,Other carriers,1.0,72.0,53.0,319.0
10,dep,PIT,FX,Other carriers,9.0,0.0,0.0,319.0
10,dep,PIT,G7,Other carriers,40.0,2000.0,1812.0,319.0
10,dep,PIT,NK,Other carriers,8.0,1454.0,1135.0,319.0
10,dep,PIT,YX,Other carriers,174.0,13092.0,11117.0,319.0
10,dep,PSP,AS,Other carriers,1.0,178.0,111.0,2358.0
10,dep,PVD,FX,Other carriers,4.0,0.0,0.0,159.0
10,dep,PWM,G7,Other carriers,15.0,750.0,604.0,284.0
10,dep,PWM,UA,United,6.0,756.0,341.0,284.0
10,dep,PWM,YX,Other carriers,123.0,9348.0,7105.0,284.0
10,dep,RDU,9E,Other carriers,57.0,4323.0,3428.0,416.0
10,dep,RDU,NK,Other carriers,18.0,3168.0,2478.0,416.0
10,dep,RDU,UA,United,143.0,22052.0,18746.0,416.0
10,dep,RDU,YX,Other carriers,8.0,608.0,591.0,416.0
10,dep,RFD,5X,Other carriers,46.0,0.0,0.0,781.0
10,dep,RIC,37Q,Other carriers,4.0,671.0,250.0,277.0
10,dep,RIC,G7,Other carriers,108.0,5400.0,4377.0,277.0
10,dep,RIC,YX,Other carriers,41.0,3116.0,2600.0,277.0
10,dep,ROC,G7,Other carriers,34.0,1700.0,1477.0,246.0
10,dep,ROC,YX,Other carriers,32.0,2432.0,2012.0,246.0
10,dep,RSW,B6,Other carriers,29.0,4698.0,4062.0,1068.0
10,dep,RSW,UA,United,130.0,22360.0,19527.0,1068.0
10,dep,SAN,AS,Other carriers,29.0,5124.0,4365.0,2425.0
10,dep,SAN,FX,Other carriers,1.0,0.0,0.0,2425.0
10,dep,SAN,UA,United,112.0,19283.0,16899.0,2425.0
10,dep,SAT,DL,Other carriers,1.0,72.0,61.0,1569.0
10,dep,SAT,UA,United,55.0,8507.0,6249.0,1569.0
10,dep,SAV,NK,Other carriers,30.0,5280.0,2819.0,708.0
10,dep,SAV,UA,United,68.0,10584.0,7170.0,708.0
10,dep,SAV,YX,Other carriers,21.0,1596.0,1467.0,708.0
10,dep,SBA,DL,Other carriers,1.0,72.0,30.0,2516.0
10,dep,SBN,UA,United,3.0,511.0,477.0,637.0
10,dep,SDF,5X,Other carriers,129.0,0.0,0.0,642.0
10,dep,SDF,YX,Other carriers,91.0,6916.0,6048.0,642.0
10,dep,SEA,AS,Other carriers,116.0,20534.0,16530.0,2402.0
10,dep,SEA,FX,Other carriers,4.0,0.0,0.0,2402.0
10,dep,SEA,UA,United,87.0,15601.0,13448.0,2402.0
10,dep,SFO,AS,Other carriers,58.0,10286.0,8569.0,2565.0
10,dep,SFO,UA,United,329.0,80761.0,72198.0,2565.0
10,dep,SJU,B6,Other carriers,31.0,5022.0,4672.0,1608.0
10,dep,SJU,F9,Other carriers,19.0,3534.0,2779.0,1608.0
10,dep,SJU,UA,United,92.0,18250.0,16309.0,1608.0
10,dep,SLC,DL,Other carriers,61.0,11331.0,9892.0,1969.0
10,dep,SLC,UA,United,31.0,4919.0,4289.0,1969.0
10,dep,SMF,UA,United,31.0,5224.0,4514.0,2500.0
10,dep,SNA,UA,United,91.0,13946.0,12066.0,2433.0
10,dep,SRQ,UA,United,62.0,9275.0,8228.0,1034.0
10,dep,SRQ,YX,Other carriers,5.0,380.0,359.0,1034.0
10,dep,STL,UA,United,27.0,3426.0,2941.0,872.0
10,dep,STL,YX,Other carriers,64.0,4864.0,4357.0,872.0
10,dep,STT,UA,United,13.0,2158.0,1728.0,1634.0
10,dep,SWF,SY,Other carriers,1.0,186.0,0.0,56.0
10,dep,SYR,G7,Other carriers,4.0,200.0,167.0,194.0
10,dep,SYR,UA,United,6.0,756.0,348.0,194.0
10,dep,SYR,YX,Other carriers,51.0,3876.0,2772.0,194.0
10,dep,TLH,B6,Other carriers,1.0,162.0,126.0,911.0
10,dep,TPA,B6,Other carriers,32.0,5184.0,4671.0,997.0
10,dep,TPA,UA,United,189.0,32297.0,29501.0,997.0
10,dep,TYS,G4,Other carriers,14.0,2520.0,2251.0,631.0
10,dep,UBF,TJ,Other carriers,1.0,8.0,6.0,228.0
10,dep,VPS,G4,Other carriers,16.0,2496.0,2057.0,988.0
10,dep,YNG,37Q,Other carriers,3.0,480.0,52.0,343.0
11,arr,ABE,UA,United,1.0,176.0,151.0,67.0
11,arr,AEX,37Q,Other carriers,3.0,511.0,118.0,1212.0
11,arr,ANC,FX,Other carriers,16.0,0.0,0.0,3370.0
11,arr,ATL,5X,Other carriers,1.0,0.0,0.0,746.0
11,arr,ATL,DL,Other carriers,242.0,45073.0,36138.0,746.0
11,arr,ATL,F9,Other carriers,57.0,12712.0,9518.0,746.0
11,arr,ATL,FX,Other carriers,8.0,0.0,0.0,746.0
11,arr,ATL,NK,Other carriers,34.0,7618.0,6810.0,746.0
11,arr,ATL,UA,United,156.0,23959.0,18663.0,746.0
11,arr,AUS,NK,Other carriers,34.0,6695.0,5633.0,1504.0
11,arr,AUS,UA,United,163.0,24837.0,20119.0,1504.0
11,arr,AVL,G4,Other carriers,14.0,2520.0,2084.0,583.0
11,arr,AVL,G7,Other carriers,24.0,1200.0,965.0,583.0
11,arr,BED,DL,Other carriers,2.0,144.0,62.0,193.0
11,arr,BGR,G7,Other carriers,53.0,2650.0,2093.0,393.0
11,arr,BNA,DL,Other carriers,1.0,199.0,79.0,748.0
11,arr,BNA,FX,Other carriers,2.0,0.0,0.0,748.0
11,arr,BNA,NK,Other carriers,6.0,1109.0,831.0,748.0
11,arr,BNA,UA,United,106.0,16313.0,14298.0,748.0
11,arr,BNA,YX,Other carriers,45.0,3420.0,2807.0,748.0
11,arr,BOS,DL,Other carriers,2.0,144.0,0.0,200.0
11,arr,BOS,FX,Other carriers,27.0,0.0,0.0,200.0
11,arr,BOS,UA,United,217.0,36434.0,26009.0,200.0
11,arr,BOS,YX,Other carriers,78.0,5816.0,4054.0,200.0
11,arr,BQN,UA,United,29.0,5191.0,4175.0,1585.0
11,arr,BTV,G7,Other carriers,61.0,3050.0,2250.0,266.0
11,arr,BTV,MX,Other carriers,1.0,137.0,131.0,266.0
11,arr,BTV,YX,Other carriers,23.0,1748.0,1388.0,266.0
11,arr,BUF,5X,Other carriers,1.0,0.0,0.0,282.0
11,arr,BUF,DL,Other carriers,1.0,282.0,0.0,282.0
11,arr,BUF,G7,Other carriers,24.0,1200.0,992.0,282.0
11,arr,BUF,SY,Other carriers,1.0,186.0,49.0,282.0
11,arr,BUF,UA,United,30.0,4006.0,2503.0,282.0
11,arr,BUF,YX,Other carriers,29.0,2204.0,1914.0,282.0
11,arr,BWI,FX,Other carriers,15.0,0.0,0.0,169.0
11,arr,BWI,UA,United,1.0,350.0,175.0,169.0
11,arr,CHS,NK,Other carriers,48.0,10276.0,5768.0,628.0
11,arr,CHS,UA,United,87.0,15101.0,9948.0,628.0
11,arr,CLE,G7,Other carriers,4.0,200.0,171.0,404.0
11,arr,CLE,UA,United,159.0,23352.0,15337.0,404.0
11,arr,CLE,YX,Other carriers,25.0,1900.0,1633.0,404.0
11,arr,CLT,AA,Other carriers,165.0,28404.0,21321.0,529.0
11,arr,CLT,DL,Other carriers,3.0,216.0,177.0,529.0
11,arr,CLT,NK,Other carriers,50.0,8853.0,5757.0,529.0
11,arr,CLT,UA,United,56.0,8633.0,5130.0,529.0
11,arr,CLT,YX,Other carriers,52.0,3952.0,3463.0,529.0
11,arr,CMH,SY,Other carriers,1.0,186.0,52.0,463.0
11,arr,CMH,UA,United,1.0,234.0,197.0,463.0
11,arr,CMH,YX,Other carriers,181.0,13738.0,10712.0,463.0
11,arr,CMI,GCA,Other carriers,1.0,68.0,68.0,745.0
11,arr,CMI,UA,United,1.0,234.0,197.0,745.0
11,arr,CPS,SY,Other carriers,1.0,186.0,0.0,864.0
11,arr,CRW,MX,Other carriers,9.0,1233.0,607.0,427.0
11,arr,CVG,9E,Other carriers,60.0,4458.0,3436.0,569.0
11,arr,CVG,ABX,Other carriers,19.0,0.0,0.0,569.0
11,arr,CVG,G4,Other carriers,10.0,1677.0,1354.0,569.0
11,arr,CVG,G7,Other carriers,95.0,4750.0,4056.0,569.0
11,arr,DAL,27Q,Other carriers,1.0,16.0,0.0,1365.0
11,arr,DCA,G7,Other carriers,195.0,9750.0,6865.0,199.0
11,arr,DCA,YX,Other carriers,31.0,2356.0,1493.0,199.0
11,arr,DEN,UA,United,265.0,47914.0,40082.0,1605.0
11,arr,DFW,5X,Other carriers,9.0,0.0,0.0,1372.0
11,arr,DFW,AA,Other carriers,110.0,19580.0,16471.0,1372.0
11,arr,DFW,NK,Other carriers,32.0,5770.0,4556.0,1372.0
11,arr,DFW,UA,United,158.0,23426.0,18544.0,1372.0
11,arr,DSM,G4,Other carriers,8.0,1440.0,1048.0,1017.0
11,arr,DTW,DL,Other carriers,136.0,15415.0,12685.0,488.0
11,arr,DTW,NK,Other carriers,52.0,10125.0,7012.0,488.0
11,arr,DTW,UA,United,1.0,257.0,174.0,488.0
11,arr,DTW,YX,Other carriers,119.0,9044.0,7231.0,488.0
11,arr,EWR,B6,Other carriers,1.0,138.0,57.0,0.0
11,arr,EYW,UA,United,29.0,3654.0,3070.0,1196.0
11,arr,FLL,B6,Other carriers,79.0,13096.0,11013.0,1065.0
11,arr,FLL,FX,Other carriers,1.0,0.0,0.0,1065.0
11,arr,FLL,MX,Other carriers,1.0,137.0,43.0,1065.0
11,arr,FLL,NK,Other carriers,103.0,20622.0,15590.0,1065.0
11,arr,FLL,UA,United,233.0,40316.0,32433.0,1065.0
11,arr,FTW,JML,Other carriers,1.0,19.0,0.0,1391.0
11,arr,GEG,AS,Other carriers,3.0,534.0,387.0,2178.0
11,arr,GRB,DL,Other carriers,2.0,252.0,169.0,757.0
11,arr,GRR,YX,Other carriers,57.0,4320.0,3360.0,605.0
11,arr,GSO,FX,Other carriers,15.0,0.0,0.0,445.0
11,arr,GSO,G7,Other carriers,54.0,2700.0,2152.0,445.0
11,arr,GSP,G7,Other carriers,56.0,2800.0,2382.0,594.0
11,arr,HNL,UA,United,8.0,1720.0,1454.0,4962.0
11,arr,HPN,DL,Other carriers,3.0,216.0,0.0,35.0
11,arr,HRL,GCA,Other carriers,1.0,150.0,21.0,1675.0
11,arr,IAD,AM,Other carriers,1.0,166.0,155.0,212.0
11,arr,IAD,DL,Other carriers,2.0,144.0,122.0,212.0
11,arr,IAD,FX,Other carriers,16.0,0.0,0.0,212.0
11,arr,IAD,G7,Other carriers,29.0,1450.0,1160.0,212.0
11,arr,IAD,UA,United,124.0,21382.0,14769.0,212.0
11,arr,IAH,NK,Other carriers,30.0,5786.0,4696.0,1400.0
11,arr,IAH,UA,United,296.0,52216.0,44290.0,1400.0
11,arr,ILM,YX,Other carriers,54.0,4104.0,2951.0,488.0
11,arr,IND,DL,Other carriers,1.0,72.0,50.0,645.0
11,arr,IND,FX,Other carriers,50.0,0.0,0.0,645.0
11,arr,IND,NK,Other carriers,39.0,8173.0,4804.0,645.0
11,arr,IND,YX,Other carriers,157.0,11932.0,9342.0,645.0
11,arr,JAX,UA,United,111.0,19006.0,15046.0,820.0
11,arr,JAX,YX,Other carriers,2.0,152.0,111.0,820.0
11,arr,JFK,AA,Other carriers,1.0,172.0,97.0,21.0
11,arr,JFK,B6,Other carriers,1.0,162.0,120.0,21.0
11,arr,LAN,SY,Other carriers,1.0,186.0,100.0,557.0
11,arr,LAS,NK,Other carriers,11.0,1989.0,1665.0,2227.0
11,arr,LAS,UA,United,224.0,39109.0,32164.0,2227.0
11,arr,LAX,AS,Other carriers,58.0,10252.0,8966.0,2454.0
11,arr,LAX,B6,Other carriers,57.0,9063.0,7624.0,2454.0
11,arr,LAX,FX,Other carriers,18.0,0.0,0.0,2454.0
11,arr,LAX,NK,Other carriers,25.0,5195.0,3956.0,2454.0
11,arr,LAX,UA,United,322.0,68855.0,58947.0,2454.0
11,arr,MCI,AS,Other carriers,1.0,178.0,157.0,1092.0
11,arr,MCI,YX,Other carriers,50.0,3800.0,2845.0,1092.0
11,arr,MCO,B6,Other carriers,112.0,19122.0,16260.0,937.0
11,arr,MCO,DL,Other carriers,1.0,72.0,63.0,937.0
11,arr,MCO,NK,Other carriers,95.0,17279.0,15195.0,937.0
11,arr,MCO,UA,United,365.0,64482.0,53709.0,937.0
11,arr,MDT,5X,Other carriers,1.0,0.0,0.0,141.0
11,arr,MDW,27Q,Other carriers,1.0,16.0,9.0,711.0
11,arr,MDW,F9,Other carriers,10.0,1860.0,1406.0,711.0
11,arr,MEM,DL,Other carriers,1.0,72.0,63.0,946.0
11,arr,MEM,FX,Other carriers,93.0,0.0,0.0,946.0
11,arr,MEM,YX,Other carriers,50.0,3794.0,2926.0,946.0
11,arr,MHT,FX,Other carriers,4.0,0.0,0.0,209.0
11,arr,MIA,AA,Other carriers,110.0,19568.0,16508.0,1085.0
11,arr,MIA,DL,Other carriers,2.0,144.0,116.0,1085.0
11,arr,MIA,GCA,Other carriers,1.0,180.0,0.0,1085.0
11,arr,MIA,M6,Other carriers,1.0,0.0,0.0,1085.0
11,arr,MIA,NK,Other carriers,13.0,2288.0,1960.0,1085.0
11,arr,MIA,UA,United,187.0,32108.0,26570.0,1085.0
11,arr,MKE,DL,Other carriers,2.0,144.0,52.0,725.0
11,arr,MKE,YX,Other carriers,48.0,3648.0,2991.0,725.0
11,arr,MSN,UA,United,30.0,4580.0,3145.0,799.0
11,arr,MSP,9E,Other carriers,1.0,76.0,65.0,1008.0
11,arr,MSP,DL,Other carriers,106.0,11939.0,9538.0,1008.0
11,arr,MSP,SY,Other carriers,22.0,4092.0,3466.0,1008.0
11,arr,MSP,UA,United,24.0,3024.0,2479.0,1008.0
11,arr,MSP,YX,Other carriers,24.0,1824.0,1645.0,1008.0
11,arr,MSY,UA,United,103.0,15875.0,12775.0,1167.0
11,arr,MSY,YX,Other carriers,6.0,456.0,417.0,1167.0
11,arr,MYR,NK,Other carriers,31.0,6772.0,4423.0,550.0
11,arr,MYR,UA,United,24.0,3024.0,2226.0,550.0
11,arr,MYR,YX,Other carriers,4.0,304.0,283.0,550.0
11,arr,OAK,FX,Other carriers,5.0,0.0,0.0,2555.0
11,arr,ONT,5X,Other carriers,14.0,0.0,0.0,2409.0
11,arr,ORD,AA,Other carriers,28.0,4816.0,3999.0,719.0
11,arr,ORD,DL,Other carriers,1.0,72.0,55.0,719.0
11,arr,ORD,MQ,Other carriers,50.0,3293.0,2825.0,719.0
11,arr,ORD,NK,Other carriers,24.0,5282.0,3751.0,719.0
11,arr,ORD,UA,United,374.0,70088.0,60654.0,719.0
11,arr,ORD,YX,Other carriers,21.0,1596.0,1424.0,719.0
11,arr,ORF,G7,Other carriers,22.0,1100.0,630.0,284.0
11,arr,ORF,UA,United,31.0,5302.0,2396.0,284.0
11,arr,ORF,YX,Other carriers,45.0,3420.0,2637.0,284.0
11,arr,PBI,B6,Other carriers,68.0,11222.0,8438.0,1024.0
11,arr,PBI,UA,United,248.0,41185.0,32040.0,1024.0
11,arr,PDX,AS,Other carriers,28.0,4984.0,4412.0,2434.0
11,arr,PDX,UA,United,29.0,4879.0,4007.0,2434.0
11,arr,PHL,5X,Other carriers,8.0,0.0,0.0,80.0
11,arr,PHL,B6,Other carriers,1.0,162.0,121.0,80.0
11,arr,PHL,DL,Other carriers,1.0,72.0,0.0,80.0
11,arr,PHL,YX,Other carriers,1.0,76.0,69.0,80.0
11,arr,PHX,5X,Other carriers,2.0,0.0,0.0,2133.0
11,arr,PHX,AA,Other carriers,79.0,14722.0,12762.0,2133.0
11,arr,PHX,UA,United,136.0,23606.0,19579.0,2133.0
11,arr,PIT,5X,Other carriers,2.0,0.0,0.0,319.0
11,arr,PIT,DL,Other carriers,2.0,144.0,51.0,319.0
11,arr,PIT,G7,Other carriers,64.0,3200.0,2532.0,319.0
11,arr,PIT,NK,Other carriers,21.0,3696.0,1992.0,319.0
11,arr,PIT,UA,United,7.0,1095.0,625.0,319.0
11,arr,PIT,YX,Other carriers,131.0,9950.0,7207.0,319.0
11,arr,PVD,UA,United,1.0,257.0,173.0,159.0
11,arr,PWM,G7,Other carriers,30.0,1500.0,879.0,284.0
11,arr,PWM,UA,United,29.0,4012.0,2609.0,284.0
11,arr,PWM,YX,Other carriers,49.0,3724.0,3094.0,284.0
11,arr,RDU,9E,Other carriers,68.0,5166.0,3827.0,416.0
11,arr,RDU,AA,Other carriers,1.0,128.0,69.0,416.0
11,arr,RDU,DL,Other carriers,1.0,72.0,0.0,416.0
11,arr,RDU,G7,Other carriers,1.0,50.0,45.0,416.0
11,arr,RDU,NK,Other carriers,21.0,3696.0,2809.0,416.0
11,arr,RDU,UA,United,155.0,24329.0,17459.0,416.0
11,arr,RDU,YX,Other carriers,7.0,532.0,494.0,416.0
11,arr,RFD,5X,Other carriers,23.0,0.0,0.0,781.0
11,arr,RIC,G7,Other carriers,88.0,4400.0,2847.0,277.0
11,arr,RIC,YX,Other carriers,47.0,3572.0,2505.0,277.0
11,arr,ROC,FX,Other carriers,1.0,0.0,0.0,246.0
11,arr,ROC,G7,Other carriers,46.0,2300.0,1845.0,246.0
11,arr,ROC,YX,Other carriers,38.0,2888.0,2387.0,246.0
11,arr,RSW,B6,Other carriers,36.0,6060.0,4750.0,1068.0
11,arr,RSW,NK,Other carriers,1.0,176.0,29.0,1068.0
11,arr,RSW,UA,United,161.0,28104.0,21253.0,1068.0
11,arr,SAN,AS,Other carriers,27.0,4586.0,3902.0,2425.0
11,arr,SAN,UA,United,88.0,15024.0,13363.0,2425.0
11,arr,SAT,UA,United,56.0,9907.0,7518.0,1569.0
11,arr,SAV,NK,Other carriers,29.0,5104.0,2799.0,708.0
11,arr,SAV,UA,United,81.0,12889.0,8778.0,708.0
11,arr,SAV,YX,Other carriers,2.0,152.0,148.0,708.0
11,arr,SBN,UA,United,2.0,358.0,357.0,637.0
11,arr,SDF,5X,Other carriers,104.0,0.0,0.0,642.0
11,arr,SDF,YX,Other carriers,80.0,6080.0,4634.0,642.0
11,arr,SEA,AS,Other carriers,100.0,17483.0,14963.0,2402.0
11,arr,SEA,UA,United,59.0,10509.0,8613.0,2402.0
11,arr,SFO,AS,Other carriers,56.0,9805.0,8114.0,2565.0
11,arr,SFO,UA,United,293.0,65465.0,59250.0,2565.0
11,arr,SJC,XP,Other carriers,1.0,189.0,75.0,2548.0
11,arr,SJU,B6,Other carriers,38.0,6170.0,5722.0,1608.0
11,arr,SJU,F9,Other carriers,17.0,3476.0,3113.0,1608.0
11,arr,SJU,M6,Other carriers,18.0,0.0,0.0,1608.0
11,arr,SJU,UA,United,88.0,17336.0,14666.0,1608.0
11,arr,SLC,DL,Other carriers,57.0,10995.0,8780.0,1969.0
11,arr,SLC,UA,United,30.0,4000.0,2784.0,1969.0
11,arr,SMF,UA,United,29.0,4866.0,4245.0,2500.0
11,arr,SNA,UA,United,86.0,10836.0,9791.0,2433.0
11,arr,SRQ,UA,United,58.0,9074.0,7566.0,1034.0
11,arr,SRQ,YX,Other carriers,21.0,1596.0,1428.0,1034.0
11,arr,STL,UA,United,24.0,3024.0,2647.0,872.0
11,arr,STL,YX,Other carriers,55.0,4180.0,3541.0,872.0
11,arr,STT,UA,United,29.0,4814.0,3591.0,1634.0
11,arr,SWF,5X,Other carriers,2.0,0.0,0.0,56.0
11,arr,SYR,UA,United,29.0,3694.0,1707.0,194.0
